,x,y,z
2163,-0.001899,-0.001196,-0.001899
2164,0.002971,-0.000126,0.002971
2165,-0.001322,0.000974,-0.001322
2166,-0.001902,9.4e-05,-0.001902
2167,0.003388,0.000321,0.003388
2168,-0.001813,-0.000443,-0.001813
2169,-0.002025,0.000429,-0.002025
2170,0.001816,-0.000207,0.001816
2171,-0.002898,4.7e-05,-0.002898
2172,-9e-05,0.000221,-9e-05
2173,0.002301,0.000817,0.002301
2174,-0.000124,-0.000784,-0.000124
2175,-0.000901,-0.000593,-0.000901
2176,0.002151,-3.9e-05,0.002151
2177,-0.001496,-0.000479,-0.001496
2178,-0.00202,0.000165,-0.00202
2179,0.001313,-1.1e-05,0.001313
2180,-0.000928,0.000429,-0.000928
2181,-0.000721,-0.001643,-0.000721
2182,0.002679,0.000937,0.002679
2183,-0.000894,-0.000762,-0.000894
2184,-0.002015,-0.001696,-0.002015
2185,0.004454,0.000702,0.004454
2186,-0.001836,-0.001274,-0.001836
2187,-0.000855,-0.000254,-0.000855
2188,0.003841,0.000308,0.003841
2189,-0.000521,0.000199,-0.000521
2190,-0.002367,-3.2e-05,-0.002367
2191,0.003316,0.001061,0.003316
2192,-0.003026,0.000886,-0.003026
2193,0.000564,5.6e-05,0.000564
2194,-0.000153,-0.000277,-0.000153
2195,-0.002097,-0.000424,-0.002097
2196,0.001388,0.000373,0.001388
2197,-0.00148,-0.001518,-0.00148
2198,0.000238,0.000786,0.000238
2199,0.00014,0.001273,0.00014
2200,9.8e-05,9e-05,9.8e-05
2201,0.00067,-0.000509,0.00067
2202,0.001583,0.00044,0.001583
2203,0.000418,-0.000425,0.000418
2204,-0.000677,-0.001212,-0.000677
2205,0.000273,0.000917,0.000273
2206,0.000626,0.000417,0.000626
2207,0.000242,-0.000836,0.000242
2208,-0.001469,0.000731,-0.001469
2209,0.001496,-0.0006,0.001496
2210,-0.001436,-0.001238,-0.001436
2211,0.000133,0.001738,0.000133
2212,0.001014,-0.000535,0.001014
2213,-0.001595,0.000256,-0.001595
2214,0.000602,0.000789,0.000602
2215,-0.002284,-0.001052,-0.002284
2216,3.5e-05,0.001157,3.5e-05
2217,0.00011,0.000575,0.00011
2218,-0.003446,0.00076,-0.003446
2219,0.003577,0.001467,0.003577
2220,-0.003214,-0.000303,-0.003214
2221,-0.001128,0.000897,-0.001128
2222,0.002911,0.001399,0.002911
2223,-0.004227,0.000225,-0.004227
2224,0.001293,0.000997,0.001293
2225,0.000376,0.000335,0.000376
2226,-0.0027,0.001255,-0.0027
2227,0.001592,-0.001427,0.001592
2228,-0.000492,-0.000574,-0.000492
2229,-0.002536,-0.000888,-0.002536
2230,-0.000658,0.000865,-0.000658
2231,0.001234,-0.001306,0.001234
2232,-0.002384,-0.001033,-0.002384
2233,0.000146,-0.000305,0.000146
2234,0.000343,-0.001017,0.000343
2235,-0.002555,-0.000174,-0.002555
2236,0.000442,0.000644,0.000442
2237,-0.000142,0.000658,-0.000142
2238,-0.001162,0.00056,-0.001162
2239,-0.001156,0.000256,-0.001156
2240,0.000591,-0.00036,0.000591
2241,-0.000722,-0.001524,-0.000722
2242,0.000183,-0.000352,0.000183
2243,0.002507,0.000935,0.002507
2244,-0.00292,-0.000727,-0.00292
2245,0.002419,0.00176,0.002419
2246,0.001076,-8.6e-05,0.001076
2247,-0.005412,-0.000956,-0.005412
2248,0.007758,0.000311,0.007758
2249,-0.004053,-2.1e-05,-0.004053
2250,-0.002575,0.000747,-0.002575
2251,0.006058,0.000565,0.006058
2252,-0.005786,-0.001549,-0.005786
2253,0.000498,-0.000867,0.000498
2254,0.00349,0.001053,0.00349
2255,-0.00434,0.000589,-0.00434
2256,0.004305,0.000104,0.004305
2257,-0.001183,-0.000315,-0.001183
2258,-0.001121,-0.000276,-0.001121
2259,0.003255,0.001758,0.003255
2260,-0.003002,0.000122,-0.003002
2261,0.000133,0.001808,0.000133
2262,0.001637,0.000736,0.001637
2263,-0.001891,-0.000824,-0.001891
2264,0.002875,0.000718,0.002875
2265,-0.001359,-0.0,-0.001359
2266,-0.000283,-0.000246,-0.000283
2267,0.001277,-0.001018,0.001277
2268,-0.002831,-0.001008,-0.002831
2269,0.001391,-0.000107,0.001391
2270,-0.000341,0.001957,-0.000341
2271,-0.000387,0.001436,-0.000387
2272,0.000946,0.000833,0.000946
2273,-0.000263,0.000124,-0.000263
2274,-6.7e-05,0.00078,-6.7e-05
2275,-0.000748,-0.001143,-0.000748
2276,0.001114,0.001352,0.001114
2277,0.000223,-9e-05,0.000223
2278,-0.002506,-0.000744,-0.002506
2279,0.002739,0.000308,0.002739
2280,-2.7e-05,-1.1e-05,-2.7e-05
2281,-0.001603,0.000605,-0.001603
2282,0.004536,0.00196,0.004536
2283,-0.001506,-0.000316,-0.001506
2284,-0.003035,-0.000549,-0.003035
2285,0.003913,0.000861,0.003913
2286,-0.001266,-0.000461,-0.001266
2287,-0.000739,0.000573,-0.000739
2288,0.000467,0.000628,0.000467
2289,-0.001466,-0.000304,-0.001466
2290,-0.00025,0.000291,-0.00025
2291,9.6e-05,0.000281,9.6e-05
2292,0.001215,0.001087,0.001215
2293,-0.000846,-0.000856,-0.000846
2294,-9.4e-05,0.000465,-9.4e-05
2295,0.000806,0.002045,0.000806
2296,-0.001449,-0.000273,-0.001449
2297,0.000651,0.000762,0.000651
2298,-0.000968,-0.001179,-0.000968
2299,-0.000601,-0.000222,-0.000601
2300,8.8e-05,-0.000847,8.8e-05
2301,-0.000378,-0.001068,-0.000378
2302,-0.001818,-5.5e-05,-0.001818
2303,0.00136,-0.000438,0.00136
2304,0.000366,-0.000524,0.000366
2305,0.00014,-0.000377,0.00014
2306,0.000971,0.00055,0.000971
2307,-0.000338,0.000752,-0.000338
2308,-0.000351,-0.000492,-0.000351
2309,0.003146,-3.5e-05,0.003146
2310,-0.000116,0.000466,-0.000116
2311,-0.001449,0.000332,-0.001449
2312,0.003095,0.000958,0.003095
2313,-0.003586,-0.00109,-0.003586
2314,-0.001053,-0.000245,-0.001053
2315,0.001166,0.001111,0.001166
2316,-0.003505,-0.001069,-0.003505
2317,0.001081,-0.000835,0.001081
2318,0.001706,0.000567,0.001706
2319,-0.002642,0.00023,-0.002642
2320,0.001368,0.00028,0.001368
2321,0.00099,0.000414,0.00099
2322,-0.000661,0.000765,-0.000661
2323,0.000262,0.000639,0.000262
2324,0.002974,6.9e-05,0.002974
2325,-0.003679,0.000327,-0.003679
2326,0.002103,0.000552,0.002103
2327,0.001708,-0.000563,0.001708
2328,-0.003331,-0.001024,-0.003331
2329,0.003688,0.001023,0.003688
2330,-0.001108,-0.000503,-0.001108
2331,-0.002081,-0.000573,-0.002081
2332,0.003649,0.001466,0.003649
2333,-0.003899,0.001482,-0.003899
2334,0.000464,-6.8e-05,0.000464
2335,0.000957,0.000132,0.000957
2336,-0.002681,-0.000949,-0.002681
2337,0.002631,0.000164,0.002631
2338,-0.000528,-4.1e-05,-0.000528
2339,0.000447,-0.000371,0.000447
2340,0.002087,-0.001305,0.002087
2341,-0.002053,0.000919,-0.002053
2342,0.001502,0.000372,0.001502
2343,-0.0017,-0.000336,-0.0017
2344,-6.5e-05,0.000661,-6.5e-05
2345,0.001797,0.000454,0.001797
2346,-0.000669,-0.000421,-0.000669
2347,0.000208,0.000773,0.000208
2348,-0.000271,-0.000566,-0.000271
2349,0.00072,-0.000131,0.00072
2350,-0.002449,-0.000472,-0.002449
2351,0.00144,-0.001691,0.00144
2352,-0.000433,0.001232,-0.000433
2353,-0.000917,-0.001439,-0.000917
2354,0.002779,0.000299,0.002779
2355,-0.002313,-0.000188,-0.002313
2356,-0.001321,0.000456,-0.001321
2357,0.002252,0.000838,0.002252
2358,-0.003648,-0.000204,-0.003648
2359,0.001064,0.000233,0.001064
2360,0.001588,9.2e-05,0.001588
2361,-0.001107,-0.000224,-0.001107
2362,0.001922,-0.000104,0.001922
2363,-0.001373,-0.000507,-0.001373
2364,-9.8e-05,0.000908,-9.8e-05
2365,0.002456,0.001169,0.002456
2366,0.001249,-4.5e-05,0.001249
2367,0.000155,0.000271,0.000155
2368,0.000684,-0.000166,0.000684
2369,0.000434,-0.000479,0.000434
2370,0.000709,-5.4e-05,0.000709
2371,-0.000612,0.000255,-0.000612
2372,0.002005,0.000866,0.002005
2373,-0.001063,0.000413,-0.001063
2374,-0.000579,-0.001233,-0.000579
2375,0.002804,0.001476,0.002804
2376,-0.00215,0.000149,-0.00215
2377,0.001425,0.000244,0.001425
2378,0.000387,0.000167,0.000387
2379,-0.002767,-0.000336,-0.002767
2380,0.001771,-0.000726,0.001771
2381,-0.000621,-0.001241,-0.000621
2382,-0.00048,-0.000854,-0.00048
2383,-0.000147,2.4e-05,-0.000147
2384,-0.002076,-0.000352,-0.002076
2385,0.000741,-0.00033,0.000741
2386,-8.5e-05,0.00083,-8.5e-05
2387,-0.00161,-6.4e-05,-0.00161
2388,0.001129,0.001416,0.001129
2389,0.000523,0.000464,0.000523
2390,6.3e-05,-0.001861,6.3e-05
2391,0.001582,0.001441,0.001582
2392,-0.000753,0.000152,-0.000753
2393,-0.00034,0.00028,-0.00034
2394,0.000352,6.2e-05,0.000352
2395,0.000885,-0.001064,0.000885
2396,-0.001831,-0.000174,-0.001831
2397,0.000411,0.000853,0.000411
2398,-0.002254,-0.000386,-0.002254
2399,-0.000878,-0.000145,-0.000878
2400,0.002578,0.000554,0.002578
2401,-0.001415,-0.001048,-0.001415
2402,-0.000179,0.000421,-0.000179
2403,0.003131,0.001062,0.003131
2404,-0.003759,-3.6e-05,-0.003759
2405,0.001134,0.000302,0.001134
2406,0.002307,5.6e-05,0.002307
2407,-0.003042,-0.000914,-0.003042
2408,0.001275,-6.6e-05,0.001275
2409,0.001359,0.00048,0.001359
2410,-0.00261,-4.7e-05,-0.00261
2411,0.001652,0.000167,0.001652
2412,0.000716,0.000226,0.000716
2413,-0.001193,-0.001051,-0.001193
2414,0.001639,0.000595,0.001639
2415,0.000465,-0.000116,0.000465
2416,-0.0014,0.000787,-0.0014
2417,0.001693,-0.001063,0.001693
2418,-0.000972,-0.000189,-0.000972
2419,-0.00097,0.000986,-0.00097
2420,0.001765,0.000677,0.001765
2421,-0.00068,-0.0013,-0.00068
2422,-0.001225,-3e-06,-0.001225
2423,0.000598,0.0007,0.000598
2424,-0.000431,0.000804,-0.000431
2425,-0.000421,0.000285,-0.000421
2426,0.001315,-8.9e-05,0.001315
2427,-0.000374,-0.000282,-0.000374
2428,-0.00025,0.000233,-0.00025
2429,0.002032,0.001097,0.002032
2430,-0.000442,0.000145,-0.000442
2431,-0.000477,-0.000164,-0.000477
2432,0.000972,-0.00073,0.000972
2433,-0.000921,-0.000503,-0.000921
2434,0.002068,-0.000579,0.002068
2435,-8.3e-05,0.000905,-8.3e-05
2436,0.000185,0.00122,0.000185
2437,0.001823,0.000561,0.001823
2438,-0.000852,-0.000377,-0.000852
2439,-0.000865,-0.000227,-0.000865
2440,0.000784,5.5e-05,0.000784
2441,0.000611,3.7e-05,0.000611
2442,-0.001561,0.000679,-0.001561
2443,0.001522,0.000338,0.001522
2444,-0.001531,0.001467,-0.001531
2445,-0.000383,-0.000912,-0.000383
2446,0.001885,0.000299,0.001885
2447,0.000787,-0.000906,0.000787
2448,-0.002033,-0.00015,-0.002033
2449,0.000682,-0.00098,0.000682
2450,0.001148,0.001236,0.001148
2451,-0.003311,-0.000921,-0.003311
2452,0.001711,-0.001227,0.001711
2453,0.000923,-0.000784,0.000923
2454,-0.003168,-0.001266,-0.003168
2455,0.001858,0.000818,0.001858
2456,8.1e-05,8.3e-05,8.1e-05
2457,-0.001002,0.000225,-0.001002
2458,0.001153,0.001101,0.001153
2459,0.001642,-0.000512,0.001642
2460,-0.002623,0.000149,-0.002623
2461,0.001237,0.000845,0.001237
2462,0.001227,0.001738,0.001227
2463,-0.002323,0.000118,-0.002323
2464,0.000982,-0.000202,0.000982
2465,0.000466,0.000119,0.000466
2466,-0.00229,0.000856,-0.00229
2467,0.001282,0.000165,0.001282
2468,0.001454,0.000595,0.001454
2469,-0.0024,-0.00029,-0.0024
2470,0.001567,-0.000598,0.001567
2471,0.001517,0.001841,0.001517
2472,-0.003064,-0.000447,-0.003064
2473,0.00154,-0.000252,0.00154
2474,0.000859,-0.000626,0.000859
2475,-0.001927,-0.001465,-0.001927
2476,0.002033,0.000138,0.002033
2477,0.001448,-0.000208,0.001448
2478,-0.001339,-0.001545,-0.001339
2479,0.002431,0.000607,0.002431
2480,0.001536,0.000174,0.001536
2481,-0.001763,0.001192,-0.001763
2482,0.002,-0.000892,0.002
2483,0.000179,0.000448,0.000179
2484,-0.000969,0.001331,-0.000969
2485,0.001072,-0.000472,0.001072
2486,0.001562,0.000644,0.001562
2487,-0.002831,-0.000253,-0.002831
2488,0.000648,-0.000378,0.000648
2489,0.002005,0.001168,0.002005
2490,-0.003165,-0.000859,-0.003165
2491,0.001435,0.000571,0.001435
2492,0.001297,2e-06,0.001297
2493,-0.002648,0.00027,-0.002648
2494,0.001581,0.000588,0.001581
2495,0.001029,-0.00134,0.001029
2496,-0.001699,-0.000111,-0.001699
2497,0.000917,8.4e-05,0.000917
2498,0.000411,-0.000155,0.000411
2499,-0.000783,1.4e-05,-0.000783
2500,0.000167,-0.000189,0.000167
2501,0.002552,0.001298,0.002552
2502,-0.000837,-0.000106,-0.000837
2503,-0.000598,0.000776,-0.000598
2504,0.001569,7.7e-05,0.001569
2505,-0.000626,-0.000594,-0.000626
2506,-0.001414,0.00101,-0.001414
2507,0.003482,1.5e-05,0.003482
2508,-0.002502,-0.000476,-0.002502
2509,0.001642,0.000997,0.001642
2510,0.00029,0.000558,0.00029
2511,-0.003571,-0.000313,-0.003571
2512,0.0026,0.000517,0.0026
2513,6e-05,0.000434,6e-05
2514,-0.001523,-0.001087,-0.001523
2515,0.002106,5.1e-05,0.002106
2516,0.000357,-0.000383,0.000357
2517,-0.001604,-0.001445,-0.001604
2518,0.001089,-0.000622,0.001089
2519,-4e-05,-0.00217,-4e-05
2520,-4.3e-05,2e-05,-4.3e-05
2521,-0.000709,-0.000334,-0.000709
2522,0.000476,0.000983,0.000476
2523,6e-06,0.000418,6e-06
2524,-0.000617,-0.000815,-0.000617
2525,0.001743,6.7e-05,0.001743
2526,-0.001367,0.00015,-0.001367
2527,0.000709,-0.000499,0.000709
2528,0.000897,9.6e-05,0.000897
2529,-0.002428,-0.000201,-0.002428
2530,0.00166,-0.000526,0.00166
2531,3.1e-05,7e-06,3.1e-05
2532,-0.000453,-0.000365,-0.000453
2533,0.001462,1.2e-05,0.001462
2534,-0.000841,-0.000584,-0.000841
2535,-0.000305,-0.000154,-0.000305
2536,0.001531,0.00055,0.001531
2537,-0.000262,0.000342,-0.000262
2538,-0.000291,0.001376,-0.000291
2539,0.000143,0.000425,0.000143
2540,-0.001179,-0.000269,-0.001179
2541,0.001243,0.002081,0.001243
2542,9.7e-05,0.001944,9.7e-05
2543,-0.00027,-0.000185,-0.00027
2544,0.001513,-0.000999,0.001513
2545,-0.000523,-0.000525,-0.000523
2546,-9.5e-05,0.001025,-9.5e-05
2547,-0.000587,-0.000157,-0.000587
2548,0.00025,0.00112,0.00025
2549,0.000284,-0.001746,0.000284
2550,0.000304,0.001,0.000304
2551,-0.000324,-0.000763,-0.000324
2552,-0.000382,0.000337,-0.000382
2553,0.000481,0.000568,0.000481
2554,0.000398,0.001073,0.000398
2555,-0.000387,-0.000131,-0.000387
2556,0.000754,-8e-05,0.000754
2557,-0.002876,-0.000592,-0.002876
2558,0.001223,0.000234,0.001223
2559,0.000445,0.001314,0.000445
2560,-0.001322,-0.000823,-0.001322
2561,0.002467,0.001056,0.002467
2562,-0.001099,0.000483,-0.001099
2563,1e-05,0.001091,1e-05
2564,0.000322,0.000351,0.000322
2565,-0.001064,-0.000174,-0.001064
2566,0.001018,-0.000348,0.001018
2567,0.000872,-0.0001,0.000872
2568,-0.000928,-0.000678,-0.000928
2569,0.001715,0.000629,0.001715
2570,-0.000516,-0.001062,-0.000516
2571,-0.001517,-0.000612,-0.001517
2572,0.001653,-0.000624,0.001653
2573,-0.000296,0.001056,-0.000296
2574,0.000541,0.001185,0.000541
2575,0.000913,-0.000323,0.000913
2576,-0.000831,-0.000143,-0.000831
2577,0.000719,0.00029,0.000719
2578,0.000556,0.001205,0.000556
2579,-0.001649,-0.001192,-0.001649
2580,0.001777,-7.8e-05,0.001777
2581,-5.7e-05,-0.001812,-5.7e-05
2582,0.000156,-0.000322,0.000156
2583,0.001832,0.001328,0.001832
2584,0.000307,0.000228,0.000307
2585,-0.000673,0.000648,-0.000673
2586,0.000685,0.00128,0.000685
2587,-2.4e-05,0.000421,-2.4e-05
2588,0.001051,0.000203,0.001051
2589,0.000122,-0.00146,0.000122
2590,0.0004,0.000283,0.0004
2591,0.000391,-0.001233,0.000391
2592,-0.001133,-0.000521,-0.001133
2593,0.0011,4e-06,0.0011
2594,-0.000781,-1.5e-05,-0.000781
2595,-0.000633,-0.000928,-0.000633
2596,0.00088,0.00142,0.00088
2597,-0.000503,0.000177,-0.000503
2598,0.000543,-0.000216,0.000543
2599,0.00036,0.000319,0.00036
2600,-0.00133,-0.000507,-0.00133
2601,0.00118,-0.000655,0.00118
2602,0.001177,0.001005,0.001177
2603,-0.001908,-0.000114,-0.001908
2604,0.001528,0.001226,0.001528
2605,-0.000213,0.001235,-0.000213
2606,-0.000513,0.000187,-0.000513
2607,0.001436,-1.2e-05,0.001436
2608,0.000367,0.000808,0.000367
2609,-0.001412,-0.000952,-0.001412
2610,0.001288,0.000239,0.001288
2611,0.001039,0.0002,0.001039
2612,0.000195,-0.000466,0.000195
2613,-0.000186,-7.8e-05,-0.000186
2614,0.000279,-0.00184,0.000279
2615,-0.000884,0.000274,-0.000884
2616,0.00039,0.000338,0.00039
2617,0.000404,0.00077,0.000404
2618,-0.00015,-0.000253,-0.00015
2619,-0.000397,0.000444,-0.000397
2620,0.000239,0.00161,0.000239
2621,-0.000939,0.000441,-0.000939
2622,-0.000349,0.000908,-0.000349
2623,0.000348,0.000205,0.000348
2624,-0.000922,-0.00062,-0.000922
2625,0.001567,-0.000455,0.001567
2626,-9.8e-05,-7.8e-05,-9.8e-05
2627,-0.001195,-0.000178,-0.001195
2628,0.000262,-0.001272,0.000262
2629,0.000378,0.000857,0.000378
2630,0.000643,0.000417,0.000643
2631,-0.000311,-0.000561,-0.000311
2632,0.001087,-0.000172,0.001087
2633,-0.002278,-0.000668,-0.002278
2634,0.001064,0.00017,0.001064
2635,0.001378,0.000534,0.001378
2636,-0.002059,0.001375,-0.002059
2637,0.001946,0.000523,0.001946
2638,0.000381,-0.000285,0.000381
2639,-0.001925,-0.00015,-0.001925
2640,0.002029,0.000493,0.002029
2641,-0.000322,0.000915,-0.000322
2642,-0.001405,-3e-05,-0.001405
2643,0.001837,0.0008,0.001837
2644,0.000499,0.000657,0.000499
2645,-0.001822,-0.000285,-0.001822
2646,0.00235,-0.000128,0.00235
2647,-8.7e-05,-0.000596,-8.7e-05
2648,-0.001074,-0.001117,-0.001074
2649,0.001558,0.000896,0.001558
2650,-0.0001,-0.000638,-0.0001
2651,-0.001779,0.000626,-0.001779
2652,0.002052,0.000981,0.002052
2653,-0.000277,-0.001132,-0.000277
2654,-0.002452,-0.000662,-0.002452
2655,0.002576,-0.000567,0.002576
2656,-0.000924,0.000483,-0.000924
2657,-0.000734,-0.000274,-0.000734
2658,0.001269,0.001513,0.001269
2659,-0.000519,-0.000761,-0.000519
2660,-0.000297,-0.000233,-0.000297
2661,0.001969,-0.001162,0.001969
2662,-0.001008,0.000281,-0.001008
2663,-0.000799,-0.000164,-0.000799
2664,0.000776,0.000492,0.000776
2665,2.7e-05,0.000735,2.7e-05
2666,-0.000474,-0.000719,-0.000474
2667,-3.6e-05,0.001032,-3.6e-05
2668,0.000539,0.000811,0.000539
2669,-0.001372,-0.000154,-0.001372
2670,0.002742,-7.9e-05,0.002742
2671,-0.001425,-0.000296,-0.001425
2672,0.000304,0.001444,0.000304
2673,0.00083,0.000874,0.00083
2674,-0.001313,0.000359,-0.001313
2675,-0.000261,-0.001416,-0.000261
2676,0.000943,-0.000599,0.000943
2677,-0.000771,0.000292,-0.000771
2678,0.000163,-0.000909,0.000163
2679,0.001804,0.001014,0.001804
2680,-0.001073,-0.000399,-0.001073
2681,0.000496,0.000521,0.000496
2682,0.001788,-0.000416,0.001788
2683,-0.001778,0.000317,-0.001778
2684,-0.000321,-5e-06,-0.000321
2685,0.001117,-0.000241,0.001117
2686,-0.001319,-0.001553,-0.001319
2687,-6.2e-05,0.000503,-6.2e-05
2688,0.000865,0.000824,0.000865
2689,-0.001706,0.001,-0.001706
2690,-0.000537,0.000439,-0.000537
2691,0.002014,-5e-06,0.002014
2692,-0.001027,-0.000816,-0.001027
2693,0.000324,0.00086,0.000324
2694,0.001095,0.000698,0.001095
2695,-0.002015,4.4e-05,-0.002015
2696,0.00097,-1.3e-05,0.00097
2697,0.000803,0.000777,0.000803
2698,-9e-05,-0.001074,-9e-05
2699,0.000173,-1.9e-05,0.000173
2700,0.000179,0.000955,0.000179
2701,-0.001053,-0.000952,-0.001053
2702,-0.000391,0.000984,-0.000391
2703,0.000269,-0.00099,0.000269
2704,-0.000472,-0.000585,-0.000472
2705,0.000103,-0.000154,0.000103
2706,0.000642,0.000567,0.000642
2707,-0.001371,-0.000167,-0.001371
2708,0.0012,-0.000839,0.0012
2709,0.001409,-0.000569,0.001409
2710,-0.001311,-0.000125,-0.001311
2711,0.001092,-0.000897,0.001092
2712,0.000218,0.000358,0.000218
2713,-0.0012,-0.000424,-0.0012
2714,-0.0012,0.001053,-0.0012
2715,0.002213,-0.000472,0.002213
2716,-0.001259,0.000484,-0.001259
2717,-0.001146,-0.000843,-0.001146
2718,0.002655,0.00077,0.002655
2719,-0.001526,-0.000397,-0.001526
2720,0.000211,7.1e-05,0.000211
2721,0.002842,0.000143,0.002842
2722,-0.003362,0.000105,-0.003362
2723,0.001654,-0.000443,0.001654
2724,0.001141,-0.000869,0.001141
2725,-0.003163,-0.000365,-0.003163
2726,0.001062,-0.001424,0.001062
2727,-0.000791,0.000858,-0.000791
2728,-0.001508,0.000765,-0.001508
2729,0.002995,-0.000551,0.002995
2730,-0.000264,-0.001744,-0.000264
2731,0.000752,-0.000398,0.000752
2732,0.001542,0.000321,0.001542
2733,-0.000335,0.001417,-0.000335
2734,0.000159,-0.000993,0.000159
2735,0.00027,-0.000666,0.00027
2736,-0.00017,-0.000845,-0.00017
2737,0.001575,0.001136,0.001575
2738,-0.001885,-0.000614,-0.001885
2739,0.000577,-0.00011,0.000577
2740,-0.000203,-0.000493,-0.000203
2741,-0.000193,-0.00054,-0.000193
2742,0.000894,0.000338,0.000894
2743,0.000364,0.001215,0.000364
2744,-0.00147,-0.001667,-0.00147
2745,0.001878,-0.000663,0.001878
2746,-0.000244,-6.8e-05,-0.000244
2747,-0.000133,0.000234,-0.000133
2748,0.001218,-0.000581,0.001218
2749,-0.000574,0.000698,-0.000574
2750,-0.000323,0.000605,-0.000323
2751,7.7e-05,-6.8e-05,7.7e-05
2752,0.000325,-0.001786,0.000325
2753,-0.000708,-0.000116,-0.000708
2754,6.7e-05,-0.000673,6.7e-05
2755,-0.000668,-0.000212,-0.000668
2756,-0.000385,-0.001058,-0.000385
2757,0.001123,-0.000473,0.001123
2758,-0.00031,4.5e-05,-0.00031
2759,0.000937,-0.00063,0.000937
2760,9.8e-05,0.000889,9.8e-05
2761,-0.000445,-0.000403,-0.000445
2762,0.00201,-0.000719,0.00201
2763,-0.000831,-0.001966,-0.000831
2764,0.001728,2.4e-05,0.001728
2765,0.002202,-0.000327,0.002202
2766,-0.002141,-0.000508,-0.002141
2767,0.001646,0.000374,0.001646
2768,-0.000142,-7e-06,-0.000142
2769,-0.001171,-0.000947,-0.001171
2770,0.002145,0.0009,0.002145
2771,0.000439,0.000378,0.000439
2772,-0.001633,0.000263,-0.001633
2773,0.001034,0.000494,0.001034
2774,-0.000425,-0.000459,-0.000425
2775,-0.000708,-0.001324,-0.000708
2776,0.000389,0.000657,0.000389
2777,-7e-05,-0.001024,-7e-05
2778,-0.001212,0.000665,-0.001212
2779,0.000565,0.000213,0.000565
2780,0.00094,-0.000213,0.00094
2781,-0.000266,0.001757,-0.000266
2782,-0.00196,-0.000498,-0.00196
2783,0.00106,0.001349,0.00106
2784,-0.000835,0.001461,-0.000835
2785,-0.000335,-1.1e-05,-0.000335
2786,0.002031,-0.000154,0.002031
2787,-0.000848,-0.000487,-0.000848
2788,-0.001041,-0.001438,-0.001041
2789,0.001673,0.000638,0.001673
2790,-0.000702,-0.001008,-0.000702
2791,-0.000592,-0.000922,-0.000592
2792,0.000572,0.000501,0.000572
2793,-0.000781,0.000495,-0.000781
2794,0.000535,-0.000986,0.000535
2795,5.3e-05,0.00014,5.3e-05
2796,0.002166,9.5e-05,0.002166
2797,-0.001498,-0.001228,-0.001498
2798,0.002184,-0.000839,0.002184
2799,-0.000208,-0.000146,-0.000208
2800,-0.000594,-0.000242,-0.000594
2801,0.000718,0.000203,0.000718
2802,-0.000271,-0.000436,-0.000271
2803,-0.000838,-0.001395,-0.000838
2804,-0.000792,0.000479,-0.000792
2805,0.000167,0.000856,0.000167
2806,-0.00082,-0.000846,-0.00082
2807,0.00086,0.000675,0.00086
2808,-0.000875,0.000334,-0.000875
2809,0.000411,0.000267,0.000411
2810,-0.000136,0.000185,-0.000136
2811,6e-06,0.000835,6e-06
2812,-0.000636,3e-05,-0.000636
2813,0.00086,-0.000266,0.00086
2814,-0.001311,0.000554,-0.001311
2815,-0.000592,0.000132,-0.000592
2816,0.000356,0.000936,0.000356
2817,3.5e-05,-0.00021,3.5e-05
2818,-0.000672,-0.000996,-0.000672
2819,0.001084,-0.000179,0.001084
2820,-0.001108,-0.000515,-0.001108
2821,-0.001367,0.00019,-0.001367
2822,0.000671,0.000686,0.000671
2823,-0.001924,-0.000383,-0.001924
2824,0.000876,0.00022,0.000876
2825,0.000989,-0.000917,0.000989
2826,-0.002475,-0.001888,-0.002475
2827,0.000613,-0.000517,0.000613
2828,0.000779,-0.000438,0.000779
2829,-0.000115,0.000159,-0.000115
2830,1.9e-05,0.000619,1.9e-05
2831,-0.000288,0.00046,-0.000288
2832,-0.00097,-5.8e-05,-0.00097
2833,0.000883,0.000481,0.000883
2834,0.001125,0.000752,0.001125
2835,-0.001865,0.000549,-0.001865
2836,-0.000341,-0.001061,-0.000341
2837,0.000868,0.000585,0.000868
2838,-0.001314,-0.000814,-0.001314
2839,0.001615,-0.000292,0.001615
2840,-0.000801,-0.000771,-0.000801
2841,-0.000736,0.000276,-0.000736
2842,0.000695,0.000517,0.000695
2843,-0.000337,0.000871,-0.000337
2844,-0.00098,-0.000124,-0.00098
2845,0.002428,0.001117,0.002428
2846,-0.000585,0.001304,-0.000585
2847,-0.000984,0.000608,-0.000984
2848,0.001962,0.000288,0.001962
2849,-0.001262,-0.000361,-0.001262
2850,-0.000765,-0.00083,-0.000765
2851,-0.000478,-2.9e-05,-0.000478
2852,-0.000916,-0.001422,-0.000916
2853,-0.001052,-0.00023,-0.001052
2854,0.001237,-0.000669,0.001237
2855,-0.001197,0.001218,-0.001197
2856,-0.000519,-0.001519,-0.000519
2857,0.000239,-0.000554,0.000239
2858,-0.000374,0.000599,-0.000374
2859,-0.001167,0.002092,-0.001167
2860,0.000954,-0.000337,0.000954
2861,0.000604,-0.000749,0.000604
2862,-0.000887,-0.00046,-0.000887
2863,0.000425,0.00069,0.000425
2864,-0.000271,-0.000174,-0.000271
2865,-0.000994,-0.000463,-0.000994
2866,0.00092,-8.5e-05,0.00092
2867,-0.00016,-0.000599,-0.00016
2868,-0.002353,-0.000583,-0.002353
