Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,imu.header.seq,imu.header.stamp.secs,imu.header.stamp.nsecs,imu.header.frame_id,imu.orientation.x,imu.orientation.y,imu.orientation.z,imu.orientation.w,imu.orientation_covariance,imu.angular_velocity.x,imu.angular_velocity.y,imu.angular_velocity.z,imu.angular_velocity_covariance,imu.linear_acceleration.x,imu.linear_acceleration.y,imu.linear_acceleration.z,imu.linear_acceleration_covariance,mag_field.header.seq,mag_field.header.stamp.secs,mag_field.header.stamp.nsecs,mag_field.header.frame_id,mag_field.magnetic_field.x,mag_field.magnetic_field.y,mag_field.magnetic_field.z,mag_field.magnetic_field_covariance,imu_raw_data
1678037847.6841173,8242,1678037847,681381702,imu1_frame,0,0,0,,-0.18731908799022684,0.053949162513557546,0.7793027932827096,0.5955570531194827,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.013402,-0.081286,-0.023991,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.022,-0.781,-9.276,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.102,-0.0783,0.2589,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+103.646,+020.868,-008.557,+00.1020,-00.0783,+00.2589,+00.022,-00.781,-09.276,+00.013402,-00.081286,-00.023991*6F
"
1678037847.7310898,8243,1678037847,705368280,imu1_frame,0,0,0,,-0.18608067564505712,0.053282660644974014,0.778883486007317,0.5965529779082164,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.050332,-0.102643,-0.133928,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.039,-0.565,-9.785,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.1013,-0.079,0.2622,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+103.539,+020.698,-008.546,+00.1013,-00.0790,+00.2622,+00.039,-00.565,-09.785,+00.050332,-00.102643,-00.133928*68
"
1678037847.7750373,8244,1678037847,731343507,imu1_frame,0,0,0,,-0.18579094522523065,0.05297158568604655,0.778086157800546,0.5977103536173728,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.047375,0.018795,-0.086083,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.173,-0.135,-9.686,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.1027,-0.0814,0.2581,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+103.373,+020.637,-008.583,+00.1027,-00.0814,+00.2581,+00.173,-00.135,-09.686,-00.047375,+00.018795,-00.086083*6C
"
1678037847.7750468,8245,1678037847,756289482,imu1_frame,0,0,0,,-0.186727254587472,0.05239758087631087,0.7774900822159185,0.5982445971075877,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.072985,0.042841,-0.067491,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.287,-0.074,-9.109,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.1042,-0.0814,0.2607,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+103.252,+020.674,-008.726,+00.1042,-00.0814,+00.2607,+00.287,-00.074,-09.109,-00.072985,+00.042841,-00.067491*64
"
1678037847.8230786,8246,1678037847,781217575,imu1_frame,0,0,0,,-0.18726528584143082,0.051626460696879775,0.7772799181788694,0.5984165355924672,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.08533,-0.044488,-0.017912,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.287,-0.259,-8.852,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.102,-0.0798,0.2598,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+103.200,+020.665,-008.845,+00.1020,-00.0798,+00.2598,+00.287,-00.259,-08.852,-00.085330,-00.044488,-00.017912*6C
"
1678037847.8231027,8247,1678037847,806122541,imu1_frame,0,0,0,,-0.18668229772258266,0.05017261298330535,0.7771511808024062,0.5988893644078767,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.049777,-0.114062,-0.069237,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.231,-0.234,-9.575,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.1035,-0.083,0.259,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+103.142,+020.503,-008.944,+00.1035,-00.0830,+00.2590,+00.231,-00.234,-09.575,-00.049777,-00.114062,-00.069237*62
"
1678037847.8670921,8248,1678037847,831080913,imu1_frame,0,0,0,,-0.18640102949107656,0.04891917508575412,0.7768445809234625,0.5994781627411012,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.079779,-0.033918,-0.033973,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.182,0.432,-10.068,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.1049,-0.0869,0.2617,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+103.056,+020.381,-009.052,+00.1049,-00.0869,+00.2617,+00.182,+00.432,-10.068,-00.079779,-00.033918,-00.033973*6B
"
1678037847.8671288,8249,1678037847,856114625,imu1_frame,0,0,0,,-0.1876441556343944,0.047803317263674705,0.7772649342710273,0.598634893459694,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.147046,0.039205,0.098273,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.158,0.48,-9.595,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.1027,-0.087,0.2557,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+103.128,+020.422,-009.232,+00.1027,-00.0870,+00.2557,+00.158,+00.480,-09.595,-00.147046,+00.039205,+00.098273*6F
"
1678037847.9110339,8250,1678037847,881032705,imu1_frame,0,0,0,,-0.1883941782692858,0.04676931454555118,0.7784374709140676,0.5969550809634592,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.12812,-0.058427,0.140601,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.234,-0.171,-9.354,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.1027,-0.0885,0.2591,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+103.346,+020.435,-009.342,+00.1027,-00.0885,+00.2591,+00.234,-00.171,-09.354,-00.128120,-00.058427,+00.140601*60
"
1678037847.9110603,8251,1678037847,905992269,imu1_frame,0,0,0,,-0.18837178502186813,0.04566247612609099,0.7790976794924332,0.5961860571090329,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.021446,-0.040218,-0.006765,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.118,0.09,-9.925,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.1034,-0.0901,0.2608,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+103.456,+020.363,-009.421,+00.1034,-00.0901,+00.2608,+00.118,+00.090,-09.925,-00.021446,-00.040218,-00.006765*6D
"
1678037847.955123,8252,1678037847,931041479,imu1_frame,0,0,0,,-0.1887326183681773,0.045694120349632786,0.7796672089171618,0.5953243565222978,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.069879,0.034268,0.186576,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.194,1.12,-9.468,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.1034,-0.0893,0.2608,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+103.572,+020.408,-009.424,+00.1034,-00.0893,+00.2608,+00.194,+01.120,-09.468,-00.069879,+00.034268,+00.186576*65
"
1678037847.958173,8253,1678037847,955948591,imu1_frame,0,0,0,,-0.18999243969326465,0.04456786399676803,0.7824440308538155,0.5913526164137605,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.238859,-0.032098,0.393557,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.233,-0.458,-9.111,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.1027,-0.0869,0.2574,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+104.113,+020.489,-009.522,+00.1027,-00.0869,+00.2574,+00.233,-00.458,-09.111,-00.238859,-00.032098,+00.393557*64
"
1678037847.999105,8254,1678037847,980849504,imu1_frame,0,0,0,,-0.1907540998965404,0.043072223898893675,0.7842800867783186,0.5887804364821041,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.082469,-0.029755,0.091663,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.34,-1.338,-9.399,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.1026,-0.0909,0.2566,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+104.459,+020.483,-009.652,+00.1026,-00.0909,+00.2566,+00.340,-01.338,-09.399,-00.082469,-00.029755,+00.091663*66
"
1678037848.0431464,8255,1678037848,5784749,imu1_frame,0,0,0,,-0.18999743399779342,0.044096236816555834,0.7832800878104412,0.5902785791577904,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.233999,0.021403,-0.215034,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.33,0.132,-9.201,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.1018,-0.094,0.2575,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+104.271,+020.469,-009.537,+00.1018,-00.0940,+00.2575,+00.330,+00.132,-09.201,+00.233999,+00.021403,-00.215034*6A
"
1678037848.0431776,8256,1678037848,30828237,imu1_frame,0,0,0,,-0.18928577552196055,0.04477811894321207,0.7829640034365686,0.5908749314123412,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.064044,-0.022547,0.142089,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.448,1.243,-9.293,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0996,-0.09,0.2573,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+104.214,+020.446,-009.433,+00.0996,-00.0900,+00.2573,+00.448,+01.243,-09.293,-00.064044,-00.022547,+00.142089*60
"
1678037848.0872266,8257,1678037848,55798053,imu1_frame,0,0,0,,-0.18988173018371443,0.04417943977140071,0.7848959125818521,0.588159427414222,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.091909,-0.00389,0.217388,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.416,-0.68,-9.149,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.1011,-0.0916,0.2607,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+104.594,+020.490,-009.463,+00.1011,-00.0916,+00.2607,+00.416,-00.680,-09.149,-00.091909,-00.003890,+00.217388*6D
"
1678037848.087244,8258,1678037848,80715179,imu1_frame,0,0,0,,-0.18950900028960566,0.04365844374831118,0.7854199431106484,0.587618747201598,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.035079,-0.079679,-0.047597,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.541,-0.868,-9.503,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.1011,-0.0908,0.2607,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+104.686,+020.426,-009.467,+00.1011,-00.0908,+00.2607,+00.541,-00.868,-09.503,-00.035079,-00.079679,-00.047597*67
"
1678037848.1311817,8259,1678037848,105707883,imu1_frame,0,0,0,,-0.18950306479036405,0.04355039173469141,0.7843792932698024,0.589017042286876,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.072476,0.071797,-0.186519,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.498,0.002,-9.848,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.1011,-0.0924,0.2574,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+104.476,+020.401,-009.514,+00.1011,-00.0924,+00.2574,+00.498,+00.002,-09.848,+00.072476,+00.071797,-00.186519*6D
"
1678037848.1335497,8260,1678037848,130678892,imu1_frame,0,0,0,,-0.1898698499035913,0.04459763582296124,0.7831551464903473,0.590447717839838,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.00676,0.088314,-0.020999,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.585,1.236,-9.45,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.1019,-0.0916,0.2591,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+104.254,+020.491,-009.485,+00.1019,-00.0916,+00.2591,+00.585,+01.236,-09.450,-00.006760,+00.088314,-00.020999*64
"
1678037848.1750934,8261,1678037848,155591487,imu1_frame,0,0,0,,-0.19090099620234902,0.0444478428464736,0.7840694925236642,0.5889110542424292,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.084038,0.012267,0.167609,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.523,0.225,-9.396,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0996,-0.0939,0.2615,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+104.443,+020.592,-009.540,+00.0996,-00.0939,+00.2615,+00.523,+00.225,-09.396,-00.084038,+00.012267,+00.167609*65
"
1678037848.2192461,8262,1678037848,180528402,imu1_frame,0,0,0,,-0.1909877618899647,0.044595302568940204,0.7850169369955281,0.5876081538127307,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.001829,0.017939,0.109393,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.524,-0.232,-9.783,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.1011,-0.0901,0.2557,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+104.636,+020.626,-009.498,+00.1011,-00.0901,+00.2557,+00.524,-00.232,-09.783,-00.001829,+00.017939,+00.109393*6D
"
1678037848.2192676,8263,1678037848,206440448,imu1_frame,0,0,0,,-0.19055670592601637,0.04563129645316176,0.7852409228265416,0.5873692362808515,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.143245,0.016747,-0.014138,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.46,-0.205,-9.821,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0997,-0.0853,0.2564,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+104.696,+020.663,-009.361,+00.0997,-00.0853,+00.2564,+00.460,-00.205,-09.821,+00.143245,+00.016747,-00.014138*6A
"
1678037848.2630792,8264,1678037848,231367588,imu1_frame,0,0,0,,-0.18980658829310415,0.04770351405938625,0.78502054381005,0.587741932809878,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.124293,0.083705,0.053775,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.454,0.502,-9.9,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0973,-0.0916,0.2497,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+104.684,+020.737,-009.119,+00.0973,-00.0916,+00.2497,+00.454,+00.502,-09.900,+00.124293,+00.083705,+00.053775*6A
"
1678037848.2631006,8265,1678037848,256351709,imu1_frame,0,0,0,,-0.18958547975141182,0.049278600972931165,0.7856907218567243,0.5867870609870648,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.082136,0.04035,0.155362,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.413,0.278,-9.878,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0966,-0.0876,0.2571,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+104.847,+020.839,-008.929,+00.0966,-00.0876,+00.2571,+00.413,+00.278,-09.878,+00.082136,+00.040350,+00.155362*62
"
1678037848.3110917,8266,1678037848,281353473,imu1_frame,0,0,0,,-0.18987163385133315,0.05068081367930345,0.7868149215876181,0.5850662329604226,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.021859,0.101823,0.165703,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.326,-0.407,-9.854,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0981,-0.0908,0.2572,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+105.104,+020.983,-008.774,+00.0981,-00.0908,+00.2572,+00.326,-00.407,-09.854,+00.021859,+00.101823,+00.165703*6C
"
1678037848.3111277,8267,1678037848,306195974,imu1_frame,0,0,0,,-0.1909761432583359,0.05180763738291199,0.7873004022235252,0.5839539006408363,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.019204,0.109813,0.053936,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.358,-0.732,-9.295,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0959,-0.0868,0.2546,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+105.236,+021.175,-008.726,+00.0959,-00.0868,+00.2546,+00.358,-00.732,-09.295,-00.019204,+00.109813,+00.053936*6F
"
1678037848.3511024,8268,1678037848,331143379,imu1_frame,0,0,0,,-0.1914725697391056,0.05243169176186012,0.786934566020113,0.5842286894181328,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.047114,0.068262,-0.041411,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.34,0.159,-9.676,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0944,-0.0852,0.257,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+105.180,+021.261,-008.715,+00.0944,-00.0852,+00.2570,+00.340,+00.159,-09.676,+00.047114,+00.068262,-00.041411*62
"
1678037848.358727,8269,1678037848,356051683,imu1_frame,0,0,0,,-0.19266442580013415,0.052772528046026196,0.7872601191974259,0.5833669377295826,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.115698,0.094304,0.1369,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.389,0.209,-9.559,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0959,-0.0892,0.2538,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+105.265,+021.403,-008.754,+00.0959,-00.0892,+00.2538,+00.389,+00.209,-09.559,-00.115698,+00.094304,+00.136900*67
"
1678037848.3991158,8270,1678037848,381029129,imu1_frame,0,0,0,,-0.19419466303667532,0.05255829932400527,0.7879991799208768,0.5818791545194467,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.083163,0.080462,0.075498,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.438,-0.398,-9.529,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0928,-0.0938,0.2579,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+105.426,+021.544,-008.854,+00.0928,-00.0938,+00.2579,+00.438,-00.398,-09.529,-00.083163,+00.080462,+00.075498*69
"
1678037848.443055,8271,1678037848,405965328,imu1_frame,0,0,0,,-0.195348893154008,0.05283139593678457,0.7878673794700337,0.5816464956602908,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.012955,0.102025,-0.031858,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.434,-0.006,-9.714,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0929,-0.0899,0.2578,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+105.417,+021.671,-008.914,+00.0929,-00.0899,+00.2578,+00.434,-00.006,-09.714,-00.012955,+00.102025,-00.031858*6A
"
1678037848.4430838,8272,1678037848,431070566,imu1_frame,0,0,0,,-0.19696142827926544,0.05384666886365231,0.7875787748421035,0.5814003830758038,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.033352,0.182963,0.069032,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.573,0.715,-9.479,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0907,-0.0851,0.2577,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+105.397,+021.892,-008.941,+00.0907,-00.0851,+00.2577,+00.573,+00.715,-09.479,-00.033352,+00.182963,+00.069032*6A
"
1678037848.4870195,8273,1678037848,455872297,imu1_frame,0,0,0,,-0.19823720768728909,0.0551940582171912,0.7881570918663087,0.5800551904488975,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.024937,0.078993,0.142123,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.521,0.498,-8.807,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0891,-0.0899,0.2535,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+105.558,+022.118,-008.878,+00.0891,-00.0899,+00.2535,+00.521,+00.498,-08.807,+00.024937,+00.078993,+00.142123*6E
"
1678037848.4870393,8274,1678037848,480836153,imu1_frame,0,0,0,,-0.1982004997513232,0.055654114106234526,0.7894634306884798,0.5782444751893023,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.036688,-0.005792,0.210445,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.364,0.364,-9.545,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0898,-0.0923,0.2519,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+105.835,+022.167,-008.779,+00.0898,-00.0923,+00.2519,+00.364,+00.364,-09.545,-00.036688,-00.005792,+00.210445*6C
"
1678037848.5350208,8275,1678037848,505778789,imu1_frame,0,0,0,,-0.19820173242090433,0.05684909186163549,0.7908168606320397,0.5762750618931419,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.067059,0.068301,0.210667,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.339,0.334,-9.612,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0884,-0.089,0.2559,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+106.140,+022.272,-008.609,+00.0884,-00.0890,+00.2559,+00.339,+00.334,-09.612,+00.067059,+00.068301,+00.210667*60
"
1678037848.5350385,8276,1678037848,530812501,imu1_frame,0,0,0,,-0.19823320285430418,0.05825354985794979,0.7925088521552981,0.5737942492484249,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.023145,0.048027,0.284279,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.345,0.126,-9.431,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0876,-0.0898,0.2534,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+106.522,+022.399,-008.406,+00.0876,-00.0898,+00.2534,+00.345,+00.126,-09.431,+00.023145,+00.048027,+00.284279*61
"
